reco_bureau_id,MIN(months_balance),stat_for_bureau
c1db2219a75b631957ebae3b948cc6a1,-3,0
c1dc2d6e74c4f72e77a5fa417f925eb2,-3,C
c1dc51e14845af20d6ddf69cfee70a1d,-3,C
c1dcf3b2911a9f345a4d22e9f7c502b7,-3,C
c1de4eb33d260aee91672ceb417302ec,-3,0
c1e0148df856f9f1cb32c8fbbd9ff67c,-3,C
c1e108f830f69daa8528dccbde5380b0,-3,X
c1e1bb980d53341f3d273dd00271163e,-3,0
c1e42373bb9c6d135d90edf29b8fac65,-3,C
c1e4e573ca6554cb162bcdb2d5828e54,-3,X
c1e661eb94a04f0ac4da7959bfb34116,-3,0
c1e82693691f777d873e6b52e003370f,-3,C
c1e9d672dd1d17ecb081621a120260b0,-3,C
c1eaff965d40c2aacd441c2697fc936a,-3,C
c1ebdbd2c67aa2a5972df7ed5d4703fc,-3,0
c1ec83e3886b76ea61fae7eb8070dc3d,-3,X
c1ed10c9091c735ac073d18129d6ca5d,-3,C
c1ed68565336be7a4d9c2b6a4cadcf4f,-3,0
c1ed878987fdfd88f671eabcf263488c,-3,0
c1f11c622d5b8fd8d4e2627b8c821cb3,-2,0
c1f193fe4c78f94448ef478b7760b3d2,-3,C
c1f1ae43190e2e23f9b2f124643f3607,-3,C
c1f1caf36ac02f01e75e370a4d64c8e2,-3,C
c1f1ff4d240f890cd002740492caff53,-3,X
c1f2093387b4bf5c288c67f12780edb2,-3,0
c1f480dd9749fc10bce916564322e368,-3,C
c1f4c785c69ff32a9e4d90ba0a6c1550,-3,C
c1f643b790391bfb3e0110547af42d26,-3,0
c1f68fa15ddf23d539fec8d570ca7688,-3,X
c1f750c772344fe1f7d7ca49e3b2d6cd,-3,C
c1f8f7519917b5d008fe655233233a1d,-3,X
c1f91f08e4a8bb61f161cdd1132c53eb,-3,C
c1f9e27a3e999e22cb5b99e658818851,-3,0
c1fbfeeac9ab1daaa9a16b825171ec41,-3,C
c1fc108064aad19eb3fb7b6cf1914569,-3,C
c1fd85450d8ee9e31ce8639a62958da8,-3,0
c1fe12f0020398f52af3b0d04ee7175b,-3,C
c1fe7556413887402807dd3472276fb0,-3,C
c1fea0b83717bfdd07451c77936139d7,-3,0
c1ff0ef09df58684583d3c18eb87fcbe,-3,C
c201a77274491f859c893f64f94cc329,-3,C
c20207595654a090718ee76ea1d37ada,-3,0
c20219326dce90ba9e4d42f0ac37e1b2,-3,X
c202aa0888e64aa26cd6a7a62f407026,-3,C
c20344cd5df17f1b800a4b49939e7199,-3,X
c206beaf5f9f5e198f36f80b19bfdb2e,-3,C
c206f696888527441bd10d13a40659e5,-3,X
c2071d423d7537b2ac1da004b082335c,-3,C
c207b2e6ef57ab75346f2b00eb72032c,-3,C
c20808a8244940d2f859e368a18bc898,-3,C
c209c7d9bcc556594d08618b632780db,-3,C
c20a67e2999c104cc55c33710d5aeafc,-3,C
c20ae5cc784706fd9c672b4ac9614d36,-3,0
c20b12edaad6b6bde792b37e22190d75,-3,C
c20b2bdaee545da9dbf6cba5a6833f2c,-3,C
c20c364d165ff088198a9cc117b010b8,-3,C
c20c6485bff09a92bf277f99af582edf,-3,C
c20cce5907b41f5cd0538c0d9291d6cd,-3,C
c20cdd7329e0f2a3571f470653477a2b,-3,C
c2108371a329543ecb7daaaa9e84ce4e,-3,C
c21171b29e9c20b8c2b358094ac84bd3,-3,X
c211e3c4d33566c68ece9612f8fa2b51,-3,C
c212db7611932bf2b1c80a0978378d68,-1,0
c2138e135274d51ecbebaf7802152181,-3,0
c213c1baecbac0a32750778b1ca61bc6,-3,C
c215eddd2b5a66b15b707a0d19bbbd30,-3,C
c21678f9de5199b8209bbd631b8f701c,-3,C
c217324e61baa42d41b063a2d781aedc,-3,0
c21a23575debb2ae4b1365431ac04a35,-3,C
c21a75de6f4b9a4ebfb04959c4a1c725,-3,C
c21ce37eaea3174a5e5eb35d24f741f6,-3,0
c21d21fce00dd6b835353fff276cabc9,-3,0
c21d8a2cdf5b23224ec85ae4ae35a46e,-1,X
c21ec5444dbecc29ad328a24499fdd36,-3,C
c21ec7581cbd77c32f7b9a51dccf6421,-3,C
c21fe817c5a6fb63fe158c7855f20ba3,-3,0
c2214b8f88fbca865ce0f47a8ba45d82,-3,C
c221af80f8389363c65fb8ae20907ac8,-3,X
c221db3245bd98a06d45b1536717defd,-3,C
c22250b8019ed6708425723a1cf9dd30,-3,X
c2226ecbea94700aa1f06ce2f0f4af5f,-3,C
c22371220dd3927c95f97cb691a738ec,-3,C
c223f48ffb393bea5320b84a33237b0c,-3,C
c22536d21d0e28d843c9b1b85926838b,-3,0
c2254fb5a277da43a534ab182f79c94e,-3,0
c225602e287e85180601060f19e92a2f,-3,0
c2258a64e92a040d52a73140f9e5e124,-3,X
c2265decda6931a1867168a3d937cd04,-3,C
c2277fdf35b9114edae8a1bbba735ed5,-3,C
c227e8dbc5aec2347be4d976aeef5f0c,-3,C
c2283d47ad0594d9ed8c77b0da374984,-3,X
c228bb5c457c4e99e124605fa630e3ba,-3,X
c22916510061d5b0ee6d582492345cff,-3,C
c22a322eb4717e01baf59fd756f8c91b,-3,C
c22c068a68459f27758081fedc64e7f6,-3,C
c22c2b42c4d6c4df23fae67ed8d93bc7,-3,C
c22d030144ecc4a31ff296e3b412ef59,-3,C
c22e9d3ef0f135c231259e0fee1312b1,-3,C
c22ef299cb1ed636249d0d10d3330957,-3,C
c22f26ca8bd181aa361543f013672a9a,-3,C
c22fdfcd4f094ea6d35ca18bb395bce9,-3,0
c2326584f1554bd9dae953c41fcaf349,-3,C
c23281efdb9ce18192763b3f637c36d5,-3,C
c2347cc2426a431f9574fdd1a7f9371f,-3,0
c236d4bbd9e6edcf77fcd42179511a6d,-2,0
c2387cac4861e411b93a0f7c5e4cde8a,-3,C
c238d770c13385d7894c0a5917a6d05a,-3,C
c23abc7cc2397b544ab71b2efaa821fd,-3,C
c23adbedbd04304aa83d5b98fa69f681,-3,C
c23b30bfb73d5e2145ac9741c7622334,-3,C
c23c6cc0b58b40f727f058111eb6066f,-3,X
c23e32d757122edbcfad6f87408b5f0b,-3,C
c240194b44a221eb2473139b98eb10db,-3,C
c24177ccdc314aaa3df7b196d52feb9d,-3,C
c24367bac1218fd836294f1d5166307c,-2,0
c243b6119de7f0c53cc44ecb977dc182,-3,X
c243ec714f00c1a2cc6c2cf74a8eeb00,-3,X
c248383dfe25d9422fb90ff28630dbc6,-3,C
c24860e0bc412b980f33b686deda252b,-3,0
c24933ec239c6f3fb190956956afdcd6,-3,C
c24a4e8af6619a282ed28faf45e076ed,-3,0
c24c57d64b7fd2d5f727b01d2de38e8d,-3,C
c24c911bfe926bb191d6d401944f455c,-3,0
c24ccb9a42cbeec529bf1e3fcb7e4649,-3,C
c24d5456ec8f2c7b5b55eb5444c5e079,-3,C
c24f93de58d7f0941377ee9b1f7163db,-3,0
c24f9789963cac8065b96ec0b26487d3,-3,0
c24fbf533ce268f87b4e78b46dde1dd4,-3,X
c250260aab5c9b43e9ee3f33817269e0,-1,0
c2518fe2ede4f3cb08d412df967a20a1,-2,X
c252bc7fa1bdf170e37d0c1e9d5d3f53,-3,C
c2531b0f45bbfdddc1834ce9f0509e05,-3,C
c253973c634ebd4af116ccd8e3110535,-3,0
c254002078d8db8b7c1b47f98e44bce9,-3,X
c256006a8aab2bece6f94e4216176b3c,-3,C
c25799e27a0e8574217ae1242acf1704,-3,0
c2583eacfe0076c431ba5b670c3eb32c,-3,X
c259598d666c488d68bd438f3e93e97a,-3,C
c25a7d009ec852401075cfde3bb247b4,-3,C
c25ab7b5e92ca5a48a227602e00ca75c,-3,X
c25b11c7b4a7d52af7028d169c08cada,-2,C
c25cdea6e6bd5a0ca15e7239d9d308da,-3,0
c25cf4b97d9ccc9270ad1c9079702622,-3,C
c25de083907b7f74199f4d8cadde252c,-3,C
c25e131ace6700ca35605adfc6fc6f7c,-3,0
c25ee1465e9f66430d0e84c519a6958a,-3,C
c25f0f19e8275dea7abceb97ef64d1f7,-3,C
c260c193107792f28a344c0b32af5493,-3,0
c261ca36f6e739a4bbfd8505b1ca0cf9,-3,0
c26271ec54fedb6c567834d90bb5fc13,-3,X
c262ca0edda8e39d7ad342e09dc36520,-3,0
c2649a43b060b8cb93483480438ba6da,-3,C
c265b568e84fc80cda589f231fba3b9f,-3,0
c2680b89f774737074cf71a723c9d090,-3,C
c2681dc63e7be37192a84fa2c10bbe49,-3,C
c26873fcd63fd10e6d7b2c792d2c07c2,-3,C
c26b98855a3914a7c87b2ad9f42b963e,-3,0
c26c380c0c728d1a0c33aa2bc59992b0,-3,X
c26d3b15fefda1aba4f5dd255e9fb969,-3,C
c26d8c652e2c1530d60387031e4ba20c,-3,C
c26ddd9f49d645026202827792c91c12,-3,0
c26f4f34dc34df223f5b2b34afffced8,-3,0
c26f6d5c7e5a8e9828a1de15f0a4fa34,-3,X
c2709e30d53bd242dbe7dbff5414417d,-3,C
c270af849c3ab67997686c3d832d8190,-3,C
c270e4a146ebaca7bc2017633214bc2c,-3,X
c271d9ad6a1bc9a849d55831235c4085,-3,C
c271e7ee4d1578e516d7fa957f37a50b,-3,0
c272373281375bc75a439ce4fa969379,-3,C
c272452f3a3f5cf497f7b694f30127ca,-3,C
c273b3da219cc2d106f53f2f9c2601d0,-3,C
c2753c1dd0760a12b59392f53733ed06,-3,0
c2760904c51cf4c19171093f45e1158f,-3,C
c2791efd4cdb38a1ecadbc102db8566d,-3,0
c279459d0b1ee252b18e7faea7a6a8ee,-3,C
c279598461a7cfc8c06dd3a5bbb33990,-3,C
c27ad696600e00093bd49fb3e54626c6,-3,C
c27d8d84e14a2b43ea656454c4ff7ccc,-3,C
c27e24d4c7335e2d32c9bd78c9bfceba,-3,X
c27e3e59914fa5089672cd0825f1c604,-3,C
c27e6c256c03dc98f2f17f28c227bebd,-3,C
c280d9114470f530d1dbdd223c7ead68,-3,0
c280fcd4d7529fa8669e4f84f6405dbb,-3,C
c282d592db99d2811b5a756bef605966,-3,C
c28416d1c6a430fe68b4a7e3fa6471a4,-3,C
c2852a41899eec2c068dbcb6139597c0,-3,C
c2857c5fa7f890b969a4b52585d20a6c,-3,X
c2867829f84f25b405487db5166ef839,-3,C
c288cc7a22f924060b5675699f56d9d9,-3,C
c28a45e8cbd429125318060f8fe10582,-3,C
c28baff79d4c6fb907bc6525ce07bee2,-3,C
c28bde2da9f81aabbbeb6bd0a3cb3923,-3,0
c28d5610d45ffb80759c0b394ffa014d,-3,C
c28d8c53710784b5202fae514ddd948b,-3,0
c28dbfb38dcbaaf6e93b145e20c3564d,-3,C
c28df1daee67efa02274eff59c7a1743,-3,0
c28ea2fa5afb3c2c4b7f1a69e5f03165,-3,C
c28f07beb0dccfa9f44eb100b64b6050,-3,C
c28fc2cd087db46e3da1cd870090807c,-3,C
c28fd275cb9d81dfb1e1b2b7da6a0f74,-3,C
c290277ffa78cf41f3f4cbe06c09675e,-3,X
c290a024a5d28f9501cb0a269f518281,-3,X
c292ed97998270247c22f4af03620f2e,-3,0
c2932877bca65671a384ba2281f30c51,-3,X
c2938ea5de70397ba3658bd772ec514c,-3,X
c293b14b911f92fb8c110a1130939b7f,-3,0
c2943eb9c8b8a8845ccad863afb67249,-3,C
c295217c418be9d18a03978fb23effa1,-3,0
c297564c5f0410838c8c83dcd23e99f7,-3,C
c2979755aa5993a836664c451bd36dd0,-3,C
c297caaf36ba81e8252821778219c751,-1,0
c299f3b75196c45add55da6dc0c43b0c,-3,X
c29a524e8459571ea70f00ebb9c61072,-3,0
c29a770b383b97440ae7b76e27d66a47,-3,C
c29a7f1c74ea6d3cf74e719f92d5acea,-1,0
c29a97cf374a6267a2852f6c794e59d5,-3,C
c29c38d7b04d55b1543259e3547f89fa,-3,0
c29fc1e4e6e10ea469d748ff9a69add5,-3,0
c2a05377b9a9bc1562ef3b90952b0f48,-3,C
c2a0b75a13223b18182045c62ce7a4d4,-3,X
c2a22fdbe06e4d96a1f80945d4b7a2da,-3,1
c2a2944ac54fd6521cc4cf110dc647b1,-3,C
c2a2e38966bf58964cdef6dfaadc30bf,-3,0
c2a3664d90b45434f19e3583bcf8fcd9,-3,C
c2a3b16689f30b1ea277197f41782583,-3,C
c2a3b86027907099ca1d3586e2e5d1e5,-3,C
c2a424e057f201d1461727280eb852f0,-3,X
c2a438b238fa165b3bf2b2c85e1a33a9,-3,0
c2a452ecc8b97d281b0076db3b34cd18,-3,C
c2a4e1ee0e53a1c8e3f6ff709da981d4,-3,X
c2a591aa2374fbf9783a1b58f9c0500a,-3,0
c2a8d7b05ebfecff8d43aa29e173d39b,-3,C
c2a915e26db8cbc4ce4d83f9d59ee1b1,-3,C
c2a9378f3f3986c9482730e1230c4b43,-3,X
c2a99cd41e8b26ab683497ca578a1cea,-3,X
c2ac43a6aa1cdecd66eeff6f478141ae,-3,C
c2ad3c8f7cef2290203caa06a62d0be2,-3,C
c2ad5ef1dc2bcbf844c8c6019aacff17,-3,C
c2b095940c8a97edcaa42b8dde8d944b,-3,X
c2b0f711e6a0cc8f977ca82df1dbe5ab,-3,0
c2b429fa853e812da0c07fe00732ee87,-3,X
c2b483744b2fee154cde92c5feb6b461,-3,C
c2b593726edb5c2a1425f2f363c59ed0,-3,0
c2b5c5d5f7595140aa64f047a4b199cb,-3,0
c2b5dde211eb5acfe15fe2c95d87303e,-3,C
c2b661483be455ed34db8a982820c3b9,-3,X
c2b66e1abc8dc7e7ee5b7bf3b71e0931,-3,C
c2b8aab87acd65d456574435b7d4ecfb,-3,X
c2b91a9e6511853a1d023392a0bcf90d,-3,C
c2b9571b5359ebe45cbd78e7a227fdc1,-3,C
c2be195bca4d4d36f1db4be05658fe76,-3,C
c2bf6eca845150c9d15d9406e87e7942,-3,C
c2bfff57a37dd1fc16a6c9942f61f7ce,-3,0
c2c06e05639a7e5708b807399f53aa9f,-3,X
c2c10ff42f49cd64b134cc7ed0122915,-3,C
c2c24d363ae613a88e8d7fcc3c188e48,-3,C
c2c2e658969930841792fddcbd2145b6,-3,C
c2c3fd4216009fefd006aad8fea69294,-3,C
c2c5250bcdcd831a2582a25960419665,-3,C
c2c5c1893ccfa446c03645a351876a3c,0,0
c2c78c50a10b0dbecd6e5d4becddeb84,-3,X
c2c7daab4fec12b15ab175cf883e43e1,-3,C
c2c96bfa3ad55c2ff74a5ecf8f9ef5cd,-3,0
c2c9731b3ab1b1f429d9f446a9d75b72,-3,C
c2ca38469a1720ae0a319c1f8ed0e621,-3,1
c2ca7037863edee528b1189e5312bdd4,-3,C
c2caae8fad3101ce2d6ac8b43a8f2a5a,-3,C
c2cab171c2016ad8b8193fd2ff021986,-3,C
c2cb88e1da4f6c26f9cccd73532176ad,-3,0
c2cbeb3483e02de462ea4ef67deeb4ed,-3,C
c2cc6542124163f39c1f123b04bf695f,-3,X
c2cd8c435928580a5872bed353c87d3a,-3,X
c2cd8db2e11579d8b3a837a8a268c1d2,-3,C
c2cfe3d26f1de045fae6b84040ca8dc7,-3,X
c2d1272d3cd76aae2858cae43bc5ba46,-3,C
c2d2949923756b112bfca45eb7d2c18e,-3,0
c2d2a0ec32051217ef09fa53621edd56,-3,0
c2d3b6d2da9041e943d5d132df35b2a2,-3,C
c2d590ed5c93362e5b4ffd9c6890a9ab,-3,C
c2d62a86c042a3a745a990d0545d2260,-3,0
c2d71cfee42dcab2ec4ae81e22ba0122,-3,C
c2d74af43bfff0f7b1b9bf2ebdec6341,-3,0
c2d7d00821d88ce8de5adc3aed9d7395,-3,0
c2d8f45cdebe9567ee97408ec3ea5e2c,-3,C
c2d92a481ff266a163bf5667400bc6d4,-3,C
c2d96458d2d6cf8cb231bf1e4528d342,-3,C
c2d9af50f6c6fe849a6779ed9b406231,-3,C
c2d9fe04eb753bec91c666c4d3e81205,-3,C
c2da4239435669b237afb960b8f3dfc5,-3,0
c2dae59c73fc519161f76448fdf6ebc7,-3,X
c2db2a626b6f91f52fe62921f713e6f1,-3,C
c2dc484df3177ae9b5ab73bea795ad15,-3,C
c2dc54833d7a52b1a1a6114c787fc0f9,-3,X
c2dced86b4b6b4285925303722c28312,-3,0
c2ddb412a8139605899ad02228b0829d,-3,C
c2df9123294dd5146ec8275938b5a7dd,-3,C
c2e007a0838a36dbb67a48b1bc206b0a,-3,C
c2e0172daf880daf7f925d9ea7405b44,-3,C
c2e07c62993256b632b136ae4a0b9fb3,-3,0
c2e0f3b4a6b3d7353fd4f42487412a5b,-3,C
c2e2bba9bddad14d46abc1df0016eb92,-3,C
c2e4416db3ecbf95b6cd29e3a05ff751,-3,X
c2e48886bb62157c6fa697af59296787,-3,0
c2e49fbbce59713de7b2f11938226561,-3,C
c2e5b2492cc3e580a740186dd80ddbc9,-3,C
c2e75a57c8bd533c838b58795b5d3806,-3,X
c2e7b48701d19ae3fceb4aa313965518,-3,C
c2e801f9901a9df795ef5a6d337d35e7,-3,0
c2e8384ac67a20da671277dc73a145e6,-3,C
c2e8c901c3d6e79124b9a8f67dd675d0,-3,C
c2e9b4556638ba7cd5a845e417df1bc3,-3,X
c2eb4792d52c3b08d92ba85f6fdfcdfb,-3,0
c2eb7421b956a1c0b4b0e71e88b4c05d,-3,C
c2eb8914231579530c8edab402654d05,-3,C
c2ed055e712f31f074c0f67ec7f67ad6,-3,0
c2ed0583770aaea786300818d3c19c64,-3,C
c2edb5c0fa33c78497379f7e05d7a8a1,-3,0
c2efc8197e6af9cc92ada3167bfa36e6,-3,C
c2f07eb02ace95ae51a4109e8842c507,-3,C
c2f1dd46c736587b2e84f4a88f46c86f,-3,X
c2f1eb8415fd58ee54c7b97c32000899,-3,C
c2f1f092697838c0c8089290833653a0,-3,0
c2f2941dd3a60bb4486e004df73bfd66,-3,C
c2f2ea428d5b0904b3b98a203b024e1a,-3,C
c2f30f8d4bc7757a44421e9cc4a2bf97,-3,0
c2f46327108775eb360ad671412022d4,-3,0
c2f615306c0e26587190e99015618d4a,-3,C
c2f7e7d30d62fdfeafad90123efea4f0,-3,C
c2f80142e9cae3ac04b524e026a4e272,-3,0
c2faac3d02cba617c5d7e23ab248300d,-3,C
c2fbe4a1ddb6c5edabf28a13af03d2b7,-3,C
c2fc93099d51877e7163a87198042dbe,-3,C
c2fd5df429f0bf0bba27fdf1398187de,-3,0
c2fd8f4879ef194f28a44c6c37ee8d17,-3,C
c2fe88233e7c5c86f1afb4d2624ae54e,-3,C
c2feef2165050e605bc2d168045b6fe5,-3,X
c2ffcaabe69b157c0845eb4086495109,-2,0
c300817a3d9df56fc6927fb28cc2a09e,-3,C
c301ada6fbb4d4f9eb57dd1dd0071bf5,-1,0
c302b745d45a2687ded43f5a50e7a9c3,-3,X
c30400c8585f4bac6dc04c9a8526b427,-3,X
c30414a9777462b5a0459bc60ff01e5e,-3,C
c3041d9df512450055bbacf175b6c5f0,-3,0
c30533187da12414e39e65bf414ae059,-3,C
c30600586316a33d48a123b617693de0,-3,C
c306e8982b9353b843d404b651cf4663,-3,X
c30718094b5f33a5ef514329b28d1df0,-3,C
c3080be9755d0b3ad4d31181ae615d4f,-3,0
c30821d5703c736f521d158440d4106f,-3,0
c3094fba1f6b033007867d1363768fb0,-3,C
c30aa09823700676c789af49f320ffc0,-3,X
c30aeae673e68228a1883773bcf28c7f,-3,X
c30b11bf01a66f3b0923da87d44f9e0b,-3,C
c30bb9fabb61c0bc31dcfde17d8c10ae,-3,C
c30c29fc563e7550595a7953ff9e3cbc,-3,0
c30c9b879965db3b051eb6a968c49c0a,-3,C
c30fbdd238c57d01dae06373e5c15c14,-3,C
c3103e41b62baac535fbdd2ebca5dd1a,-3,C
c31117e9061cd812a366d32c703d286a,-3,C
c31118c403829f99f06194f36759e00f,-3,C
c31123ad6ddabf6dcb6c06cc175035e2,-3,0
c311f048be6e508c2286ae88ab7c09d8,-3,X
c3120ea108d030fc64be6cc0b0b0f4a4,-3,0
c312c7824e7d9c93f0123379d9f41eff,-3,C
c31340829abdcbad76045a7655828f97,-3,C
c3152514a876bd3aef3bdc374f033e14,-3,C
c3161209ac96cbec1fe3199efff7a747,-3,C
c31617de5392e23844edb161e366d26c,-3,C
c31699df947dd7d652ecfe2f666dd120,-3,C
c3177a2855c020887fc4e19b4e43ba04,-3,0
c3188d5ec43de8fc4e7792e2ecc13d18,-3,0
c319aea601e9e2ae941df7a6897e8e9f,-3,C
c319f3bc9df1256b5e022694297360c6,-3,0
c31a4e360bdfa133fa418219afb65499,-3,C
c31b48b348b1d0979e63b896c6179911,-3,0
c31cf2cfaf6f9f45650c5c3891ed0c46,-3,0
c31cfcedeedd10370d04b50b53415412,-3,0
c31d21eae0dbfa33ca8ab696244597e4,-3,X
c31d5b6ed3046f3ea62496139d52b1ec,-3,0
c31d9c8ea5e7fab631cc27a271d75c7b,-3,C
c31de05048761e7e1d02f8f2abe43fdf,-3,C
c31e64383486318c16bac2f004817793,-3,C
c31fbe0f88d0699911e9363d0ce86d41,-3,C
c31fff726b8525ec5513aff6b64fa5f6,-3,C
c3204190fe3326eba982128bf94ddb7d,-3,X
c32146658d6d1dd3a78f3fdf8dbe7c52,0,X
c321b5d004d173d5236f8a7e62b4ee3c,-3,C
c3236ade82a40e5143b75b1a63cea420,-3,X
c323741c338508616897e4bd65553e58,-3,C
c3240d6b860f5013f4e98c52bd1d90a1,-3,0
c3242a0486c904b45fdad0b1f50eda26,-3,C
c32477a3e0368de37210151ec384a1ba,-3,C
c3248a9c3bada8d686219c33308d887c,-1,0
c324df631403ff748a8c9fe82a9fd9ec,-3,C
c325daab36b659e1a59ef7fb9840ef51,-3,C
c326aea3189e7b3cbf59a60ed91bb1af,-3,C
c32736b293016ee7dd03877f53ad1346,-3,X
c327f5d94fa3437cab20eb4dbd6de6cc,-3,C
c328c4e7e950edf494c709c4ac696df3,-3,C
c32936e9279e74a00cb2ef9f2806977a,-3,C
c32b5539491f3151bea04c5fe8415a7d,-3,X
c32bae50567644dfe17224ee6c2a6d10,-3,C
c32c3fba7b8d1a7ea19aab02687c4a3f,-3,C
c32e23c833c8015b4d359da14f3fe293,-3,C
c32e86c07d2800adfcac2955417b8b9f,-3,0
c32e947b805c294fd8ae36b193a03ab2,-3,X
c32ebd0b06e04c1f9250700c1205ef25,-3,0
c32f96dfd30760ea85498b926e0a7fae,-3,0
c331c0a686c1f3a1023b4dd5066e96c1,-3,X
c331d990ef5da8a6e79c4c075e5d584a,-3,C
c331e041a358bda9b67328bf7eb39ecc,-3,X
c335073e4480f4f922cf5d6c44907ab8,-3,0
c3364a965e8ad8e3a77a18b4d1a54a66,-3,0
c336cbf3669ffc683fc3a22e9122553a,-3,C
c33742ece6f5cb20eb32e915fc35c62c,-3,C
c33743eb3ec2df12dc6ab13c5e32a880,-3,X
c33884f06e02c466e67b78c97631a7e2,-3,C
c339188bf09b3a05717ef21f994b9fcc,-3,C
c33930423edeea46e769bc195b77b682,-3,C
c33afafa6df391064ef353832bd21337,-3,C
c33b3dd5cb3498fa79d69a72b015a9bd,-3,X
c33c73f31967d30ebf0f7c29c58ec7b3,-3,0
c33c9118ada223d0b99bbd3686bea55b,-3,0
c33d32ad9b2ab8630d6d5c116db9f221,-3,C
c33dc48c144ee5097c8d6b6f5e320914,-3,0
c33e3630d8ed6eca2cddacbf63b29142,-3,C
c33e6c650171764b2cde04d4bc2b588f,-3,C
c33f059c0a0267cf13067ff95fffa048,-3,0
c33fa867e35b9f6a9165dc835f44fbd8,-3,C
c3419c05d03e4b569fc5792ef20355d6,-3,0
c34377dd9a6ac83f1eca22dae48e1dae,-3,0
c343e3e4253e7220da93139b5263ceae,-3,C
c344be15bbdc403aeb52fb21c53ddcdd,-3,0
c34504b3f42ff7ab7dc05286d3059ec0,-3,C
c34542b275f8a71a1ed9b7b8cafa24cf,-3,C
c3457b4ae0104796f4a1d883fe5b38be,-3,0
c3461437f4d84755f0f73773a426f843,-3,X
c3487828263ae22caafd7cfda60a3635,-3,X
c348b123182f642ed7b2b0258ae77e60,-3,X
c348d2b323c9655367cc10648d4f237a,-3,0
c3499501e58d2715b73d94c47ef8945c,-3,0
c349cfb31a9e2540d042d47c97514df7,-3,X
c34aba91a91b246287c9d9cc951a0428,-2,X
c34b50e2f53e2b23debaa4224f34f4e4,-3,C
c34cb55e684eebf75216ab8ebddf24c5,-3,C
c34de43f84b2efbabf1c9804c536707e,-3,0
c34e4e4b5d8f72745841e8548b5f1935,-3,0
c34e6ee49c6962d0bc0e4ea6b0a9bb14,-3,0
c34eb189f35245247b24c45de0f1c34d,-3,C
c34f630f3e9d475cb080af2e64d9df51,-3,C
c3506d3a5fee247399049e1d8c592659,-3,C
c352e8502353561f6dd01d4a6b0b95c0,-3,C
c353a50590802d68f3b49317c459faff,-3,C
c3541f34965a032e7e729bc0f93cb3e0,-3,C
c354e0e0a901cfd486a6a2af3de07d30,-3,C
c3559edfe6ba4b7fa9f413e9d66213d9,-3,0
c3568bba8b2ace1b868b3684e387f2d7,-1,0
c35872c00940b71c13afc855f0b3d57d,-3,C
c35889633fa3136e507da8f84d813dbd,-3,C
c35cbaeebd76cd6aa15e1ec98c93d4cd,-1,0
c35cdd3e62c827dd0aa5dc84f22886c0,-3,C
c35ce3f52303a070764419ba29d0bed8,-3,C
c35f00a2c24f957d4af106965d46f966,-3,C
c35f0a6fad6d1375b46c8efc3453fbea,-3,C
c35f4385822bab062426f3c95e45d67f,-3,X
c35fcbffdcd1a0b9d310b90d9df6ffa5,-1,0
c3627abf6c746c854900ba912ec72303,-3,X
c363c83621e6c8a1f181d415dadf56a1,-3,C
c36678f96d247392394fa6df866f6a14,-3,0
c366e9008abfbf7048c64b54a6259549,-3,0
c367d6e4a0c0fbb0ebd83f3b9ba1c901,-3,0
c369f41c10a8a1eeb415e5a9e1a3b179,-3,C
c36a3e55bceaab51b54b65767de8b9a1,-3,C
c36df42cd93ad755beb51dbce7c72546,-3,X
c36ee778adb74ebe2b6090ac12259bc7,-3,C
c36efde54c357d174defe5077287f0a6,-3,0
c36f27febc1ab986daf7b297c1b7331e,-3,X
c36f46d3d3ba2998fe282df86565788e,-3,C
c37008569887d784cd224882c31afd7c,-3,C
c371926eb67cbb677fe6ad6bc0a7020e,-3,C
c371db144e4f9a3e13d141276af1a7e6,-3,C
c372ec28511021d9a01159c7908bec2c,-3,C
c373a208fe207e30c3229a7685019d8c,-3,C
c375c9cf06ff7f1e6f5ffc954459a49a,-3,C
c376b070a3404fa8b12b9bc60a2c9fbd,-2,X
c3776f7c69b0fa0f0bb5daf42c5877c2,-3,X
c37772b496cc665e0d5b145591b10a7b,-3,C
c378e30e82b847ae97b32e7e5ef00cb0,-3,0
c378ff1ac48444f970128333aae4adc1,-3,C
c37aac3535ba5cd4cfce344646527b6a,-3,0
c37b6896e06e8e6cce79b37f48cd8a8e,-3,C
c37c08aa842c9029ffbec896bf357231,-3,0
c37c890bb4627622a1b4fc3493dec2ba,-3,0
c37d33de0ecdd7cffcf8dccba60453c2,-3,1
c37e4d169082b0b0ac0e0b3b0f0c3f50,-3,C
c37ee860b73f633d66c6dc650738c05c,-3,C
c37f9e7fc1a7a176e0ba9838256d7411,-3,C
c38080e545024dc72ad0c38a2bdd7efa,-3,0
c3826801310bd6d52a53601fd6bb8005,-3,0
c382ce53d8da7c336ea4f241f2253622,-3,0
c3830388abb902f3f04c5b6fb69f962c,-3,0
c38467fffa84625a983b86f4fec7b815,-3,0
c38524932ab30c8dae4b3358f122a0a8,-3,X
c385ce99a05c66115f1806d807c87eca,-3,1
c385db8b5f92040d24f85684566978e5,-3,0
c3862ae02e33eff4c7775bedee85f359,-3,0
c38738b5e7a62b7345bc9a85b2baad1c,-3,C
c387d7c9e4d285a45908bfdd58d9ba2f,-3,C
c388e1bd8897afd862ceca6b3561f78a,-3,0
c38b9f390914a95b21763314bcd5e058,-3,0
