reco_id_curr,f_number_of_instalment_num,f_installment_due_date,f_installment_due_date,f_days_entry_payment,f_first_payment_requested,f_payment
df0432252f711a490af31af60c78b2e7,1,-2401.0,-2401.0,-2376.0,4500.0,4500.0
df051260d932822a3dcefe411200ef85,1,-2255.0,-2255.0,-2261.0,9000.0,9000.0
df065e00fe8aae142aadf2d8433516e9,1,-1342.0,-1342.0,-1342.0,260.55,260.55
df08caa44163ac963f34acb09933da5e,10,-526.0,-526.0,-541.0,5400.0,5400.0
df14fef9b9ba8b71a3dc80e50576a617,1,-89.0,-89.0,-88.0,22139.9,22139.9
df1514e2ca64013a8516acd95121acdd,1,-69.0,-69.0,-69.0,121.635,121.635
df1c62fd7e2c854c22dca0ae79bbea3f,1,-210.0,-210.0,-210.0,13500.0,13500.0
df1d8b0b9b6d8cf599a8fd9d7b81dd6a,1,-1230.0,-1230.0,-1221.0,12600.0,12600.0
df2fc9fcb28abcd9beb6d8606319e6e4,1,-23.0,-23.0,-37.0,10144.1,10144.1
df30bfb998149cef64f8f15900294586,1,-374.0,-374.0,-374.0,2626.11,2626.11
df317c678899173213fdec1a44d3a059,1,-250.0,-250.0,-250.0,4500.0,4500.0
df323324c460b48b7586c639ba965fe0,1,-875.0,-875.0,-878.0,6600.02,6600.02
df3428ee2e0e572020b70910086fd993,1,-106.0,-106.0,-106.0,1038.19,1038.19
df407f8f7261e5a8b922c4ef22cddb9a,1,-64.0,-64.0,-64.0,3518.86,3518.86
df40d07ef005df921e82423b9d5b47b4,1,-222.0,-222.0,-222.0,9.945,9.945
df4266a6f7ecf66581c1e2abeed02268,1,-119.0,-119.0,-125.0,11860.1,11860.1
df430acd0c4e8fab82e4794891b23ae7,1,-2633.0,-2633.0,-2645.0,4500.0,4500.0
df44d2be592dd9c700d9661605b2ce0e,1,-103.0,-103.0,-115.0,2348.19,2348.19
df4ff2831b970ff788fc9fc515746ff5,12,-71.0,-71.0,-71.0,717.84,717.84
df501f10c4f74ac76b95bd49846addca,1,-603.0,-603.0,-603.0,11972.6,11972.6
df51b8b0910a181608578aaa785a8105,1,-207.0,-207.0,-207.0,22500.0,22500.0
df546017f477e2fcd155c385df595dc0,1,-104.0,-104.0,-112.0,2250.0,2250.0
df54e7eaac05616b656b228a90c8e559,1,-2640.0,-2640.0,-2648.0,4500.0,4500.0
df580f1ab14720975fc3fad1cf618722,1,-348.0,-348.0,-360.0,2250.0,2250.0
df5eef2785024aa50d069321afafa898,2,-2300.0,-2300.0,-2316.0,5625.0,5625.0
df63f764194fc76b9dba0fbd205d31f2,1,-40.0,-40.0,-40.0,1391.31,1391.31
df64909820ee06492b68ab46198afa23,1,-1571.0,-1571.0,-1552.0,7875.0,7875.0
df64afb58f356e9e081775de063f9b61,1,-640.0,-640.0,-645.0,18606.7,18606.7
df6517cd47bcdb19743217bb6597609a,1,-180.0,-180.0,-186.0,37909.4,37909.4
df65ba5a3f2b20e375f01c95844b7180,1,-601.0,-601.0,-605.0,13251.2,13251.2
df6776c20d6c48a0895b2f4f361c0d3e,1,-381.0,-381.0,-394.0,13398.2,13398.2
df6ac9d375f8c0f2936c38c3887f11e5,1,-191.0,-191.0,-191.0,225000.0,225000.0
df6b75d4b0f7ecb58995797428db1dd5,1,-108.0,-108.0,-124.0,11493.0,243.0
df6be46416ec2d15751b6ad015d72427,1,-515.0,-515.0,-515.0,33.75,33.75
df6d4803f32b41ffd5cba2167b2b39d8,9,-1452.0,-1452.0,-1434.0,6750.0,45.0
df6dca0f4d3263220362b5f9759186f5,1,-24.0,-24.0,-24.0,8282.52,8282.52
df76df27a9d50bf7a6512bdaa1a05df0,14,-1420.0,-1420.0,-1449.0,67.5,67.5
df78ad9b02a0b90e6c39d137c1ca2bfc,1,-77.0,-77.0,-77.0,46.71,46.71
df7b5345352ba180bf61228ee58d40a6,1,-1029.0,-1029.0,-1029.0,5664.65,5664.65
df8094fb61f8fdd306a8d27354aab14e,1,-452.0,-452.0,-452.0,316.8,316.8
df86a6e432abafd11f1bfd355494b0e4,7,-595.0,-595.0,-595.0,279.36,279.36
df8d4e80d005dd5ce604af5008d3338b,1,-191.0,-191.0,-191.0,906.795,906.795
df94d8c45d6c5cd98f2833961d40df13,1,-890.0,-890.0,-890.0,7.29,7.29
dfa3daedb94a5cb72a16043e8d88cd84,1,-2169.0,-2169.0,-2169.0,3375.0,3375.0
dfa42d42ebd716a545dde29fc433d3b5,1,-1947.0,-1947.0,-1947.0,450.0,450.0
dfa517ef847f17ef9a0d2bfb0b738fb6,1,-686.0,-686.0,-686.0,15.75,15.75
dfaf9b7356854bf9b9066f05f2cd1c9a,1,-181.0,-181.0,-181.0,77.175,77.175
dfbbae8dff68c0dd348e1afcf0d0d15e,1,-27.0,-27.0,-27.0,1423.21,1423.21
dfbe58e142cb1de99d125f37bc29f21d,1,-245.0,-245.0,-253.0,2250.0,2250.0
dfbfaea5bfc93b8704f813791fe5d787,1,-234.0,-234.0,-253.0,233.55,88.2
dfc090c775418ccc65a7cfd38334d453,1,-596.0,-596.0,-596.0,131.85,131.85
dfc2e8e615ef91cf9ff11ad40696fdfa,1,-530.0,-530.0,-533.0,6905.83,6905.83
dfcd08d0699b6f78ba056f7c59789015,6,-1073.0,-1073.0,-1075.0,67.5,40.5
dfcdf38d473d625353593a5016013bce,1,-49.0,-49.0,-50.0,7203.02,7203.02
dfcea2a2ef62a0828875cf1edc023ae6,1,-15.0,-15.0,-9.0,10310.1,10310.1
dfd58aa5ae136c827b4d1bef033bd24e,6,-2614.0,-2614.0,-2632.0,9000.0,9000.0
dfd67c3d38a3ca503e0dbcf52c252edc,1,-1051.0,-1051.0,-1051.0,6975.0,6975.0
dfdc618e8b89bb0fbaa9b824cc607b4d,1,-2213.0,-2213.0,-2221.0,7875.0,7875.0
dfdef5ec357b528ca46c2c28d6868292,1,-2654.0,-2654.0,-2654.0,450.0,450.0
dfeb62693fb874a147d7da9400a424f5,1,-32.0,-32.0,-32.0,143.145,143.145
dfec07bb94f7138db4a8fd0af04c88d5,1,-677.0,-677.0,-677.0,224.505,224.505
dfede6746e587e2c3d9f6a26851fe460,4,-667.0,-667.0,-667.0,6.03,6.03
dff1300168f55595f15daf4f72d86def,1,-225.0,-225.0,-244.0,2250.0,2250.0
dff727751cd9b648527d9f13f08d5683,1,-69.0,-69.0,-85.0,2250.0,2250.0
dff93b51580b08dec128edd4401d9b84,1,-2130.0,-2130.0,-2132.0,9000.0,9000.0
dffa4cc198ad527a6de76bb5b7e0ab85,1,-23.0,-23.0,-23.0,120.915,120.915
e00655603e137931ad174bd568895487,19,-2487.0,-2487.0,-2491.0,5400.0,5400.0
e00ac6d01c8f923cc2d6055920908619,14,-629.0,-629.0,-629.0,663.705,663.705
e0132098c2ebc5c414d02b518d9555bc,1,-2075.0,-2075.0,-2078.0,6750.0,6750.0
e01c0f54ca5c6be5bd56a226835c2ab4,6,-2820.0,-2820.0,-2834.0,5625.0,5625.0
e01e256e639d938d1253578b026ef74b,1,-61.0,-61.0,-61.0,28920.8,28920.8
e020982d42bf81531992951aeb7cdf34,1,-913.0,-913.0,-913.0,175.95,175.95
e02634888b8a3d9dc0a976d141474951,1,-120.0,-120.0,-124.0,2250.0,2250.0
e0286d906252141b44912d376b477304,1,-2770.0,-2770.0,-2763.0,7875.0,7875.0
e02906ba2d8ae93a1683623e7c7cfae5,1,-609.0,-609.0,-609.0,1063.35,1063.35
e02aa9557d83a7740469f1b3147103c7,1,-1515.0,-1515.0,-1515.0,902.745,902.745
e03c7754c118b90808084c8934436313,1,-61.0,-61.0,-62.0,6979.86,6979.86
e04080cc5a6f342a75e1a9916e1a4ff3,1,-539.0,-539.0,-539.0,2.43,2.43
e04447d91b515152406ff28f65f849ff,1,-1579.0,-1579.0,-1579.0,4883.85,4883.85
e04516e03edbf860e38efccac8a01cf8,1,-968.0,-968.0,-968.0,4500.0,4500.0
e04efbe5b8c1081a2f19d0176b450172,1,-147.0,-147.0,-156.0,5532.12,5532.12
e0514f98fd065c2bdcc0f4a7abdccd01,1,-2692.0,-2692.0,-2692.0,1125.0,1125.0
e052c1dca6f91ddfbea16c20a1d93f50,1,-560.0,-560.0,-567.0,2250.0,2250.0
e05e02b764c53336e9bf19fb7b5c08f3,1,-1177.0,-1177.0,-1177.0,22.77,22.77
e065319eb83b286ac731d4666d9b1ad5,1,-1847.0,-1847.0,-1847.0,8100.0,8100.0
e069b4b054b4d596d7798b2dcf3df3df,1,-208.0,-208.0,-227.0,139.725,1.125
e06fc726500c1ad21c6815123df56bbc,1,-55.0,-55.0,-55.0,203.985,203.985
e0707ffe2ffa24c0d6b03b78e3a9ef60,1,-85.0,-85.0,-85.0,1178.59,1178.59
e072b0d002153b39db13ba9ef1bc2b3a,1,-422.0,-422.0,-422.0,1350.0,1350.0
e076c91e4abca0b569beba646e3ef0ad,1,-1068.0,-1068.0,-1068.0,4725.0,4725.0
e077cf21764480bde14b68164aa08402,1,-1487.0,-1487.0,-1487.0,225000.0,225000.0
e07b3bcc4a243e0dcabdb4c009d15b5e,1,-955.0,-955.0,-960.0,9211.28,9211.28
e081233afd6f04a9698c1415538c321e,1,-60.0,-60.0,-60.0,3391.2,3391.2
e086b3472c8d4ef542107a312c40f8b9,1,-2220.0,-2220.0,-2229.0,3375.0,3375.0
e086ba7ac9a84f22886b23261220974e,1,-96.0,-96.0,-96.0,449.01,449.01
e08c2423e233ef0e722c0ed398a941cc,1,-274.0,-274.0,-274.0,1.755,1.755
e08de2010208f39bf44b22bff6514633,1,-1650.0,-1650.0,-1650.0,1125.0,1125.0
e09263497b7dbe43eeca22f099281be7,1,-498.0,-498.0,-494.0,6428.75,6428.75
e0937a0fc03488ffebb5205dfa6e63ea,1,-664.0,-664.0,-679.0,21747.0,21747.0
e0999f168b47f20d6830e654263d8352,1,-267.0,-267.0,-272.0,2413.3,2413.3
e0af5377e6fc5a7bb5f61f8198674ba5,1,-1917.0,-1917.0,-1926.0,3375.0,3375.0
e0b5bc125a03803e737a0cf1ef09aad1,1,-230.0,-230.0,-230.0,6892.6,6892.6
e0b7b3f106b0eb42fcfd82036733f3ea,1,-1579.0,-1579.0,-1586.0,5625.0,5625.0
e0b81038c0ec20a5b9e46c2d14545023,1,-250.0,-250.0,-269.0,452.88,452.88
e0ba7c35ccb0d2138fbb87279f8b056d,1,-2172.0,-2172.0,-2172.0,6570.0,6570.0
e0c29061facfd48f2cc7e1217096d8eb,1,-390.0,-390.0,-390.0,42454.7,42454.7
e0c4329abc94dffadec63213cab84c5b,1,-2248.0,-2248.0,-2248.0,2700.0,2700.0
e0c733fd1fe81661db2c8a59fc4cea50,1,-14.0,-14.0,-14.0,7219.48,7219.48
e0cd1fee174fb10107ebf49c2fd765fc,1,-124.0,-124.0,-142.0,4552.92,4552.92
e0ce968221c80e4f69346e58ebd16121,1,-26.0,-26.0,-33.0,2250.0,2250.0
e0d3d6928879a4eafcb1b1ed64d1095c,20,-997.0,-997.0,-997.0,11.655,11.655
e0e72952184c136d771bacc4ada0a371,1,-248.0,-248.0,-248.0,4500.0,4500.0
e0e9e3ae09ea985b5c700b8ee9ee0101,1,-514.0,-514.0,-514.0,217526.0,217526.0
e0eccaea116d08c542458eca3f9bd6ca,20,-2480.0,-2480.0,-2491.0,9450.0,9450.0
e0f12700f265397d6bd037bf55e6ea6a,1,-71.0,-71.0,-71.0,86.985,86.985
e0f4a656fabc256128c0b64839958416,5,-621.0,-621.0,-621.0,2002.28,2002.28
e0f58bee91a3c9e76fa43869dc2ca6d5,1,-387.0,-387.0,-387.0,37.485,37.485
e0f62c1b30f224e3312fecec1025a4b1,8,-776.0,-776.0,-776.0,164.07,164.07
e0f8d3563c87119919429a744f5a42d8,1,-870.0,-870.0,-870.0,1.35,1.35
e0f8faad979991d94afee875175ad098,1,-326.0,-326.0,-326.0,146.205,146.205
e0fd26bb4eb7292b73eae70bc75a6132,1,-2262.0,-2262.0,-2270.0,4500.0,4500.0
e1053e26abd1df9918c6d29040fa6e60,7,-310.0,-310.0,-310.0,501.615,501.615
e106d5a3950816bac269926e349d9244,1,-161.0,-161.0,-161.0,3606.57,3606.57
e10b59efaaa71f016c937657c5b3e997,1,-42.0,-42.0,-62.0,6750.0,6750.0
e10c820e586bf7661992ef69adeb8d71,1,-2416.0,-2416.0,-2422.0,3375.0,1125.0
e1116d710eeeca84594d018679e7407a,1,-265.0,-265.0,-268.0,2250.0,2250.0
e114066d427cc9d5abeeaec361300c07,1,-1650.0,-1650.0,-1679.0,235.8,235.8
e11698e5d89ed50edc20c9ffdff7b1c7,1,-72.0,-72.0,-72.0,369.855,369.855
e11b16992cf6396fca7920f32f238353,1,-1875.0,-1875.0,-1896.0,9000.0,9000.0
e11fa6a794131e175d866913b37613fd,1,-305.0,-305.0,-305.0,279.0,279.0
e128962631df0a710d076ba813427f76,10,-63.0,-63.0,-63.0,13500.0,13500.0
e13d4861c03888582eb9e8b2bffdb99d,1,-586.0,-586.0,-586.0,4.95,4.95
e13e5548cfe221b380cb1bddd809e1fa,6,-1306.0,-1306.0,-1319.0,5625.0,5625.0
e146cc394e6f4795836b2610f4298fad,1,-249.0,-249.0,-248.0,22063.5,22063.5
e149ba518e03ac149a8b3b6bcd54ae2f,1,-925.0,-925.0,-921.0,7395.25,7395.25
e14a6541b04dd2eaac072fb4baef47fd,1,-689.0,-689.0,-689.0,10838.2,10838.2
e1509ef6a1ae3a40b8971f6b821e0577,1,-499.0,-499.0,-499.0,119432.0,119432.0
e15993b1a940ffd133629dcebc8d8a3b,1,-1223.0,-1223.0,-1223.0,74.295,74.295
e16007cceaaec0283bc3635f719375ef,1,-184.0,-184.0,-184.0,99000.0,99000.0
e1610eda99a36a2eb57d17e834d7711e,1,-57.0,-57.0,-60.0,11110.9,11110.9
e1669e6a5c36957951539dfb8e41571b,1,-1275.0,-1275.0,-1284.0,11715.6,11715.6
e16da1fafbad7a4019ea90f46954106c,1,-312.0,-312.0,-312.0,4415.85,4415.85
e16f0c1081ff5741faf7fda67dcf55da,1,-1458.0,-1458.0,-1458.0,90.0,90.0
e170a0e734141b89f525d169627898d4,1,-229.0,-229.0,-229.0,1927.53,1927.53
e17360f54d3fe651ffd926f24184324b,1,-2110.0,-2110.0,-2110.0,225.0,225.0
e1801a5ca0d81bc99538590dffeaf937,13,-1852.0,-1852.0,-1852.0,2250.0,2250.0
e187566edf697a8c1ba133898fd9d3dd,1,-732.0,-732.0,-732.0,2819.61,2819.61
e1879e2e32eb66fbaca7b8aad6d6dfa9,1,-38.0,-38.0,-34.0,10560.4,10560.4
e18aac5159a567f4ec2b3943ad798a11,1,-443.0,-443.0,-443.0,111.375,111.375
e18f424b3c326b0249300cc901fdf1a4,1,-61.0,-61.0,-61.0,10151.7,10151.7
e18f93b175c5b59720dc9d3cae371cbd,7,-2552.0,-2552.0,-2558.0,3375.0,3375.0
e1915a7adff04074bf35d025e863eab3,1,-2386.0,-2386.0,-2398.0,9000.0,9000.0
e191dc1ee24a44af8bd0e6153c864ec3,1,-517.0,-517.0,-517.0,1708.92,1708.92
e19463a238679064676628ced0b84675,1,-94.0,-94.0,-93.0,11473.2,11473.2
e1947bcbb84a0f2275cc3a86763d29b0,1,-62.0,-62.0,-64.0,29249.5,29249.5
e19b318b40941dc77255118c29de471f,1,-865.0,-865.0,-865.0,163.035,163.035
e1b315ed797018172b3dfd6cfd321b9f,1,-183.0,-183.0,-183.0,90.405,90.405
e1b3db256fdf75190b6fe39322d193f9,1,-340.0,-340.0,-340.0,180000.0,180000.0
e1b599e30e28b5bbfb1f7107ada7d12e,1,-1525.0,-1525.0,-1537.0,9000.0,9000.0
e1b8b7e19d531cc49ce2c5fee863eeef,1,-2161.0,-2161.0,-2180.0,3375.0,3375.0
e1b8c667e9c989bdda8201a8f58928b4,1,-1419.0,-1419.0,-1419.0,234.99,234.99
e1c049f3e0cbef5396377c6546d3df92,1,-213.0,-213.0,-232.0,2250.0,2250.0
e1ca6ac8a4f25b7e881611bf9904bf2c,28,-67.0,-67.0,-67.0,84.825,84.825
e1d27b158ca94740e044484711718def,1,-945.0,-945.0,-947.0,4500.0,4500.0
e1d3b791194e0ceb9dfaed5f03da88b8,1,-641.0,-641.0,-641.0,2.97,2.97
e1d40add84c12e109ea94df3899fde5c,1,-219.0,-219.0,-219.0,189.81,189.81
e1e1f76e42f812891209c17347b02da7,1,-959.0,-959.0,-978.0,368.055,263.835
e1e2797e22ccb799d3cc862830a53399,1,-1765.0,-1765.0,-1776.0,6750.0,6750.0
e1e70abebd12afdf3536bc3657ee5f54,4,-1119.0,-1119.0,-1119.0,11941.3,11941.3
e1e8151d9cb6efd1dd3f43e50c5e46bc,1,-554.0,-554.0,-555.0,20958.0,20958.0
e1f6d48f7456bb05fbdcebdbb1700e54,1,-2673.0,-2673.0,-2687.0,5625.0,5625.0
e1f8395c0bc18ebbdfefd372013065de,1,-361.0,-361.0,-361.0,0.36,0.36
e2057e2985a1dfea2177046325f411bc,1,-1184.0,-1184.0,-1184.0,1350.0,1350.0
e207c3a68dcfae224c90630d8debf422,1,-93.0,-93.0,-93.0,1792.35,1792.35
e2085718ae464b1ffc88dd52fddc4c59,1,-952.0,-952.0,-952.0,19575.0,19575.0
e20d0753a12503c86d94d46bf33b3e1b,1,-381.0,-381.0,-382.0,6128.28,6128.28
e21ff29705fd5b1536fe47d3aa035e8c,3,-2167.0,-2167.0,-2167.0,1374.07,1374.07
e223766b7e0c56ce609bea5306ab7e57,1,-1393.0,-1393.0,-1389.0,2250.0,2250.0
e223865f1162d724e62937a997fb5156,1,-358.0,-358.0,-358.0,22500.0,22500.0
e2244f4d202d63ed50bc526ac52918ea,1,-199.0,-199.0,-217.0,2250.0,2250.0
e225436d80abb5230a4281ce5cd6dd12,1,-268.0,-268.0,-271.0,9000.0,9000.0
e2280532eec497579b4e2d0e5addd46d,1,-143.0,-143.0,-146.0,2250.0,2250.0
e22c18a741d5f7bb82e9d4b2b0c882d0,1,-52.0,-52.0,-52.0,157.815,157.815
e244f8bba121ca937ed916ab85a0ce50,1,-59.0,-59.0,-63.0,4452.03,4452.03
e24fe09e559169a1300b13757b4eef65,1,-78.0,-78.0,-86.0,31736.9,31736.9
e2575e454d7e841c5b504fbed07c8d06,1,-309.0,-309.0,-309.0,15.435,15.435
e258e50d7515de888685c54a8a79c100,1,-23.0,-23.0,-23.0,2012.54,2012.54
e25aa7f74d5f501362070c4ab3ba763c,1,-2015.0,-2015.0,-2015.0,149.04,149.04
e270b17fe454f0f844561df496e1dc8c,31,-1206.0,-1206.0,-1223.0,13500.0,13500.0
e274ca3d4da8fd83b01cc3952fa94ae0,1,-416.0,-416.0,-416.0,1212.12,1212.12
e275cdfddc4f8bb646aedd69f1c78329,1,-16.0,-16.0,-26.0,6890.58,6890.58
e2789798d62e043fd99f5c153f45cfcd,1,-327.0,-327.0,-327.0,14.04,14.04
e279fbdaebe5acd01a53b704c7a6a9a1,1,-346.0,-346.0,-346.0,12680.7,12680.7
e2848ef52f1ad69cfe987ca29ece903b,1,-558.0,-558.0,-562.0,2684.21,2684.21
e28f9f454c3dc686136159052c02eeab,1,-113.0,-113.0,-113.0,1103.94,1103.94
e290f24974bb79ece2ee2718eb0b45cb,6,-198.0,-198.0,-198.0,3941.96,3941.96
e293361b0c2da7b887dc1f3d69642eb6,1,-545.0,-545.0,-548.0,10654.7,10654.7
e2a10d83a2d21e7d6136c031aaf82c70,1,-587.0,-587.0,-603.0,9000.0,9000.0
e2a48d513077cac0c7e253f4b0ed3732,1,-137.0,-137.0,-137.0,6726.33,6726.33
e2a7300887dc5739419a6c949771954a,1,-157.0,-157.0,-157.0,362.88,362.88
e2b19db8611df5ac45eb9239ce40191d,1,-273.0,-273.0,-273.0,7102.48,7102.48
e2bea615634b875ec5734b72b1812523,1,-77.0,-77.0,-85.0,4459.19,4459.19
e2beb024e04116d98e2d451d72a5e4a8,1,-527.0,-527.0,-527.0,634.545,634.545
e2c22b25cf0d0d825df6df142b710bb6,1,-721.0,-721.0,-721.0,250.245,250.245
e2c5b9a24eaa156049be238aa5efb86b,9,-1824.0,-1824.0,-1826.0,3375.0,3375.0
e2c7b41e7e292e1c3fa2572631200252,1,-23.0,-23.0,-23.0,1875.92,1875.92
e2c870e27d8d264882388694b6481b6e,1,-731.0,-731.0,-740.0,9000.0,9000.0
e2c97408e1c873fd5a88a8a006879164,1,-258.0,-258.0,-253.0,22008.1,22008.1
e2c9bfee78db8aede0d09685a6072a28,1,-241.0,-241.0,-242.0,14161.4,14161.4
e2d3731e88a9af031b5bb787dbe70e0f,1,-1489.0,-1489.0,-1495.0,7875.0,7875.0
e2d67b16817458a0f36d65b64bd847fd,1,-2326.0,-2326.0,-2336.0,3375.0,3375.0
e2d8abe0bb0526da7757cc5bc8c6e66d,1,-5.0,-5.0,-5.0,203.085,203.085
e2df4bb33036a7d2a5e327091575cf2f,1,-156.0,-156.0,-156.0,2.565,2.565
e2e1832ef8dbe8305d96218ec47c726f,1,-204.0,-204.0,-204.0,164.97,164.97
e2e18d9106ddc3015e88d573b9e79971,1,-342.0,-342.0,-342.0,800.865,800.865
e2e5dfcf3c61b57957544a1e7889662f,10,-1919.0,-1919.0,-1920.0,16200.0,14400.0
e2f848383d24f58493c7dbeb3c2d29da,1,-1380.0,-1380.0,-1399.0,13500.0,13500.0
e2f8f6feb2d59239e34f89bdc4bbaef5,1,-427.0,-427.0,-427.0,309.195,309.195
e300c999a19827f0cde41d804635e5eb,1,-933.0,-933.0,-933.0,2600.15,2600.15
e306eacbda0471724df63174299dcaef,1,-101.0,-101.0,-101.0,2250.0,2250.0
e308887824b6523cf73c166fe6db868a,1,-73.0,-73.0,-73.0,11250.0,11250.0
e310e34e445323a1eb5ff3e950622156,1,-2322.0,-2322.0,-2325.0,7875.0,7875.0
e3126dd02f4d3d2dbe2c9b1b5bfc70bd,1,-705.0,-705.0,-706.0,22527.8,22527.8
e32e13580b416e14cede60cd371dd62f,1,-115.0,-115.0,-115.0,5850.0,5850.0
e33673b31dcda758b195cafaa3c87ab7,1,-21.0,-21.0,-21.0,3751.38,3751.38
e33e76575f1657b69c8d6dcb0b6eb1ab,1,-9.0,-9.0,-10.0,4027.32,4027.32
e343b898e54298a641d3e47727b5cd7e,1,-70.0,-70.0,-70.0,47.475,47.475
e34af74d687a68c479501dea99392a48,1,-1467.0,-1467.0,-1467.0,675.0,675.0
e34d8ab7124ec0d470252b4187acf570,1,-73.0,-73.0,-73.0,73.08,73.08
e3536c34e800d53edfbaaed5e0232c6f,1,-370.0,-370.0,-370.0,785.25,785.25
e354c9b6982867351d62132b62135067,1,-1937.0,-1937.0,-1937.0,308.43,308.43
e358e9931cace55cc328f96df16e2e28,24,-108.0,-108.0,-108.0,75.915,75.915
e359b44ec8266a92b1cf089fea1b1dd9,1,-1490.0,-1490.0,-1490.0,100.125,100.125
e3674eb1da950b293e66212c45730931,2,-2874.0,-2874.0,-2885.0,4500.0,4500.0
e37186375796aef0c74d85884cded634,1,-109.0,-109.0,-109.0,74.565,74.565
e3733ab47898a656d3554bb465661f2b,1,-852.0,-852.0,-852.0,3487.59,3487.59
e37b5c57a55aeb926c3aed2cb16c8319,1,-913.0,-913.0,-913.0,199.53,199.53
e3835f0ca1810e908f8a5d0f2ac3d73d,1,-247.0,-247.0,-247.0,273.33,273.33
e38c7462d5ef868c71c280a94e52bab8,1,-2567.0,-2567.0,-2590.0,9000.0,9000.0
e38f8ec511a5d13b5f3f71a006b59bad,1,-15.0,-15.0,-15.0,42300.0,42300.0
e392a6d49c16f1400485d7eb0bf2e193,1,-309.0,-309.0,-309.0,112950.0,112950.0
e396c1b16a347c3a4ff9a78934c5e570,1,-1171.0,-1171.0,-1171.0,459.45,459.45
e3979074cac4d9393ebbd4c2a534a851,1,-455.0,-455.0,-459.0,38263.2,38263.2
e39c53b2c3a84a130fe9918e4715d8b6,1,-1657.0,-1657.0,-1660.0,1106.86,713.835
e39d4ef77a5508839215456a90932730,1,-714.0,-714.0,-714.0,225.0,225.0
e39d786dd53c9929d95e8f018587d8e3,1,-152.0,-152.0,-153.0,2250.0,2250.0
e39ee41a337be9d7ee336cbcff8ea929,8,-890.0,-890.0,-890.0,2.655,2.655
e3a44067ecbe2760abd685a8f6f9f4a9,1,-323.0,-323.0,-323.0,71.55,71.55
e3b151260e9a69664fe311a37db4a2cd,1,-182.0,-182.0,-182.0,246.24,246.24
e3ba939897abc4c2748b7c3fc8e1ec04,1,-665.0,-665.0,-665.0,2079.41,2079.41
e3bda18876e9b882058efe0b59c83f00,1,-1700.0,-1700.0,-1716.0,4500.0,4500.0
e3bf6b3ddd7b5b8b4c6ccb8a71cdb0c2,1,-30.0,-30.0,-30.0,10669.1,10669.1
e3c1414b381d4554f3a0705fedc4afea,1,-309.0,-309.0,-319.0,3202.97,3202.97
e3c246b4ba82441e97c1994032b21dea,1,-54.0,-54.0,-55.0,8982.72,8982.72
e3c5a2c6b6a78a9b57e604a42bbc602c,1,-484.0,-484.0,-504.0,7875.0,7875.0
e3c93013cdd4420ebb76d38e27279796,1,-32.0,-32.0,-32.0,26.19,26.19
e3cdf70a99c1d6890c54ad56bd4a5de1,1,-252.0,-252.0,-252.0,6497.46,6497.46
e3deb19f402e08ac8489be7524a5c1b4,1,-26.0,-26.0,-26.0,20.475,20.475
e3e0e57f931789f74d0a9ac775c13571,1,-1307.0,-1307.0,-1333.0,11250.0,11250.0
e3e719f63563060009bacc8e8a526d1d,1,-98.0,-98.0,-98.0,194.985,194.985
e3e85bbce7417b363259c1bb15f9459a,33,-1518.0,-1518.0,-1518.0,3069.09,3069.09
e3ef01587a80c0cbf7edd21c3a7e0a30,1,-930.0,-930.0,-930.0,170.91,170.91
e3f2d6b0e55ec747611d6a4db83c55e5,1,-179.0,-179.0,-185.0,13919.9,13919.9
e3f59aa5966dcd82038bbdf50094b84a,1,-298.0,-298.0,-300.0,5059.58,5059.58
e3f5f3804e33e4fb815aa48a7ee4bc1a,1,-556.0,-556.0,-556.0,36000.0,36000.0
e3fe94fa16b32ee774ba774ba951ce58,1,-1726.0,-1726.0,-1726.0,4500.0,4500.0
e3ff51b6d1d88f22df720486bbcaa0e0,1,-167.0,-167.0,-167.0,640.035,640.035
e4000bbd4e5dd3a7e9197b0b413710dd,1,-720.0,-720.0,-720.0,6079.81,6079.81
e4011c6c621b7fa9cac67ed3343b5f62,1,-20.0,-20.0,-29.0,2250.0,2250.0
e404a0d6bebfc36b4ffb4250f46e07be,1,-1810.0,-1810.0,-1810.0,300.105,300.105
e40895d9e8cb579efd776453cf7bf8fc,1,-328.0,-328.0,-328.0,1252.62,1252.62
e4105004bf0759839fad8c4a7265b986,1,-18.0,-18.0,-37.0,482.985,482.985
e414dd71138b9eb62d2ce9c9e32e98c7,1,-49.0,-49.0,-49.0,1163.2,1163.2
e4176ddec797c883af49d1c57fcb246d,1,-2453.0,-2453.0,-2453.0,16.965,16.965
e41f636a98711610cbba2b6d2cfa8f4b,1,-767.0,-767.0,-767.0,140.94,140.94
e420a9e87cb50a19d0a309b37ab1e064,1,-2086.0,-2086.0,-2112.0,8100.0,8100.0
e424fe643a982ec53e22ec203225e441,1,-1660.0,-1660.0,-1660.0,36000.0,36000.0
e4262e60aea737cd4af7a1a3b4050d6f,1,-620.0,-620.0,-620.0,3399.17,3399.17
e42e5e5c3a0a5b0bb4d9192c00aef3cf,1,-76.0,-76.0,-76.0,81.045,81.045
e4323e496951c33b6af8b6ff7520c580,1,-2221.0,-2221.0,-2251.0,6750.0,6750.0
e4366e4fa2f2517ecbdd41dafd527251,1,-185.0,-185.0,-185.0,450000.0,450000.0
e4421e884e6f5740ccc15db0c4517d1e,1,-94.0,-94.0,-105.0,2250.0,2250.0
