reco_id_curr,max_months_balance,max_installment_count,max_installment_future_count,max_contract_status_name
c88fdd88126a86c4f66d9d9ef46b2c06,-2,18.0,1.0,Active
c8920d29288ad09e68b80e9b884a60d3,-1,0.0,0.0,Signed
c89325dfe9f1f8bd276251b31a2a5acd,-1,18.0,0.0,Completed
c893cdf58df3d07c06b3afca78437882,-1,60.0,23.0,Active
c894d6c6e26baad357cc53090a902070,-1,12.0,7.0,Active
c89718664fdf1d21c1cb164792ba3c51,-1,12.0,12.0,Active
c8980b0a030541759b5f4fd992dae7e3,-2,36.0,30.0,Active
c8990c096e511b52507135b2df504bda,-1,18.0,16.0,Active
c89966f253de74b381ca255c195e88fb,-2,12.0,3.0,Active
c899e7d6640b054c9ef090d8c22142a3,-9,22.0,0.0,Completed
c89a005e0b80567ce66ee22956a6db7c,-9,11.0,0.0,Completed
c89b869f9de9de6050f79c014d9add6f,-1,18.0,11.0,Active
c89b9dbace173aaa9e1e8adfa062d484,-2,18.0,11.0,Active
c89cba291bc215156d3957521eb72d58,-2,12.0,6.0,Active
c89cd251e0f13789adeae73d88f14e26,-6,12.0,7.0,Active
c89d22d712354a5658193b2216df405b,-3,5.0,0.0,Completed
c89de99418d07a11ce2c47cc6b654df1,-2,60.0,59.0,Active
c89eccb0ab23aff32890acef918e65f3,-4,6.0,0.0,Completed
c89fa777a9d860013d963f5325c06d2b,-4,6.0,2.0,Active
c8a012b7cad943983b66855c238bfaec,-1,12.0,6.0,Active
c8a021ea6492c1b0c6c2cf330917ae89,-9,2.0,0.0,Completed
c8a3b76d71469a5f8dab4c547df87b3a,-2,6.0,5.0,Active
c8a480f1bb345d22c8991562b831ca16,-1,24.0,16.0,Active
c8a481f2177580f4d96bd9a231245381,-8,17.0,0.0,Completed
c8a49740a7dc492685f76a05789a92a0,-1,12.0,11.0,Active
c8a6438101bcd4e5feebb0f467177ed2,-3,10.0,1.0,Active
c8a90a901031a6805ff00aba355ed718,-3,48.0,47.0,Active
c8aa4ff3603c52827eb173b61574580a,-2,36.0,27.0,Active
c8aa9aa767264575b8a948023fb7dbdf,-5,12.0,4.0,Active
c8aabe96c245d847bd75bc51dfa9513b,-7,6.0,3.0,Active
c8abd69d11f8586b41b0184aec28bf63,-1,24.0,16.0,Active
c8accddd76c76edc6864d409a5ebcd88,-1,12.0,9.0,Active
c8ad7b804da3f015282658f6423feca4,-2,12.0,11.0,Active
c8ae6fb6bb6d43177f7b815352c67230,-1,18.0,10.0,Active
c8b282d7ec8b861fb8d9e1202de19150,-2,12.0,8.0,Active
c8b5b675b7ae76458f4693d0b740d369,-2,10.0,8.0,Active
c8b7f392919f008f28c6ccda15849e8d,-1,24.0,16.0,Active
c8b8b8606cb77c806d3c48a9049ab0ff,-2,24.0,4.0,Active
c8b92a9cda58e505548f82c57c140691,-2,24.0,0.0,Completed
c8bb414636a584cb4674a5146986ab27,-1,10.0,6.0,Active
c8bd25e1fe90f66aa25a10562c06d459,-2,17.0,0.0,Completed
c8bd87864b8eaaa9403cde30b0f2b64c,-9,23.0,0.0,Completed
c8be06f39829fa48da5ff0edcc3ad63b,-2,24.0,13.0,Active
c8bebdbb3817eaeaf25e33b23087a3d0,-4,11.0,0.0,Completed
c8bfec2cf39327656c17f6b7df80432b,-2,10.0,10.0,Active
c8c10b0f62f5a9478d50a49d377c1dbf,-4,6.0,4.0,Active
c8c1fbfead757ca522e19dc8628b5728,-6,12.0,5.0,Active
c8c283af024ed46662af17f3aa9b7050,-1,42.0,24.0,Active
c8c2f35e4a950eb0f4e86571e285ccf6,-1,36.0,16.0,Active
c8c43a327a3d29f9d68d743b985414a7,-2,36.0,23.0,Active
c8c578dde771ddb8a135048b22a72811,-2,36.0,26.0,Active
c8c64e43002870b0541e11811326ee55,-6,12.0,3.0,Active
c8c65dcf4624ffcf9d5ed39e43d01dde,-2,10.0,5.0,Active
c8c9a7b8fb2fbcd684f497e26a591dfb,-1,10.0,2.0,Active
c8ca117e01b1fcf8e0c591df48d0ac3e,-2,12.0,9.0,Active
c8ca20b87b812c713064e1bb2a561c60,-9,6.0,0.0,Completed
c8cbb934522c3aff7e9dcf260aeb49fb,-1,54.0,35.0,Active
c8cd8bcf2de00ae75d21a7c170663bd0,-1,48.0,12.0,Active
c8ced1184eab2ddbe01d373679aa7282,-9,12.0,0.0,Completed
c8d041793e9fd9b4d9c0a36ff6cdf330,-1,36.0,8.0,Active
c8d188860a9bd45ed4d16a0fa3437526,-8,3.0,0.0,Completed
c8d2b66a85eeac23c5699e35da89d2bd,-9,8.0,0.0,Completed
c8d347c6c8c2b394d5fddc7e0564470d,-1,12.0,9.0,Active
c8d482e669fedeb101898b6ace20c00b,-1,12.0,3.0,Active
c8d49883f37413470468121e9b5e53c1,-7,24.0,7.0,Active
c8d4bbcf17e448c02fb064e92fcf7b8a,-2,36.0,31.0,Active
c8d57248e61fab679befa2b8501b1ee3,-1,36.0,10.0,Active
c8d5fd6ca1de737790b42d4e63366062,-1,6.0,2.0,Active
c8d781da7af74f6f4d3406b904cac483,-4,42.0,33.0,Active
c8d85a631b95584a3480a6cf3916e7be,-1,48.0,24.0,Active
c8d8c3b83a01d756b1c89d4bf72cecd9,-6,6.0,0.0,Completed
c8d917d31f31e0dbc7f48ed1fe370ebd,-1,16.0,15.0,Active
c8d92045cbe9bd4925d3e5a9f274ed1f,-2,24.0,24.0,Active
c8da07ca628ea9c2318ca3faf7d507e2,-2,24.0,15.0,Active
c8da9f433cde8debf4cd8d771ebccf8a,-1,4.0,4.0,Active
c8daea1e0c5a3e43b253fec589c1068b,-1,24.0,21.0,Active
c8db1b2f43751d5dc63a6a9ea1aa04af,-2,4.0,1.0,Active
c8ddab2a4667d5668e7d35220bf4e0b2,-2,18.0,15.0,Active
c8de9c28659606d0c3ce81779ccd05aa,-9,4.0,0.0,Completed
c8deae8f650b51b6c185ff76860278b9,-9,12.0,0.0,Completed
c8debab90eed7d8d4ce80045c32d05f7,-1,18.0,12.0,Active
c8df7430ab62c3a156998d21b747876b,-3,12.0,5.0,Active
c8e01186e278f31e2c3d0789054a31f8,-1,60.0,19.0,Active
c8e089498eff7bfd0988d89ab21e8a00,-2,36.0,17.0,Active
c8e36e44c7cc710b604eb23c0c3d3694,-2,0.0,0.0,Signed
c8e3df94106471fec0ba69c5a0d05723,-2,10.0,8.0,Active
c8e50bab6d9e5a51b1e46af99264ea69,-1,12.0,6.0,Active
c8e74bde8423dc63e67cdc19f9034ca0,-1,30.0,3.0,Active
c8e899c3807197e62693163649f10863,-2,24.0,21.0,Active
c8e8c2a55b8790de152ef5e7ac42a4cb,-8,12.0,0.0,Completed
c8ea45f43c5a3bd8c9abe08a94ed661c,-9,3.0,0.0,Completed
c8eab3824f90cbc2d9dd6b63e93583df,-7,6.0,2.0,Active
c8ed11958feb4678808842e0d59810bf,-5,10.0,4.0,Active
c8ed6d27d6682983f363558dd830776a,-5,4.0,1.0,Active
c8ed6d2cbddf7ae9e0c340bde9dc60f0,-1,36.0,20.0,Active
c8ef277634efcf6659269631530b496f,-8,12.0,1.0,Active
c8f36c31cc8f2b3dc47b51b53f962a86,-1,12.0,7.0,Active
c8f38d097f961ffc0dfdb5628e786a6e,-1,12.0,8.0,Active
c8f4525e6ac3485141c55aaf798de92d,-1,12.0,6.0,Active
c8f716b637c1761cfa1ff52f31fab16c,-1,12.0,11.0,Active
c8f8b0539a966e61d3a1eb0f974868e3,-2,12.0,6.0,Active
c8f8d5d20b847ae09cd3e0d2ebf90c3d,-1,10.0,9.0,Active
c8f97c6f69c489b33aea05e24bdb1fe7,-2,6.0,2.0,Active
c8f9f2a682246ef66e425258182e54e3,-2,24.0,8.0,Active
c8fa218e05d08a1d811a3fe69e293c38,-1,36.0,30.0,Active
c8fe28f25e02346cbfa5d55e9bc04e7d,-4,6.0,2.0,Active
c8fedda52492ea8b5b02dd9cb7e0bcdc,-2,12.0,7.0,Active
c8ffecbfb4969bbde369a8caaa98f2fb,-2,24.0,17.0,Active
c8ffee217be9a641ad8b481d6b3c558b,-1,6.0,0.0,Active
c900ca215bb0229322945060e8306ac8,-2,36.0,33.0,Active
c90106ce4745180314ac307fd56720b8,-1,36.0,31.0,Active
c903e3a946957dea2ea0bf01aca30732,-2,36.0,19.0,Active
c904417dde3dfef8e773cef409275625,-2,36.0,19.0,Active
c9045acdb85b6076de01241d0f9c8f99,-2,19.0,10.0,Active
c90726dd87762371274058e7f9d72a56,-4,12.0,4.0,Active
c90960d53c342f6914ac1c23cfc3f170,-1,24.0,10.0,Active
c90b505db661ef0656b4e41084688811,-3,18.0,15.0,Active
c90cae4537c123f032d6a70de09e6b62,-1,12.0,7.0,Active
c90e93026e0863a9fca5f29a17aecc69,-2,48.0,47.0,Active
c90fa91e9c76fee3f3dfd93b1cfda707,-2,36.0,26.0,Active
c910c29ebf1a21fe9736be7f9f244730,-2,24.0,22.0,Active
c9116467e1d8fa710923776d17e73f1e,-1,12.0,8.0,Active
c911b373c546f758fdc5948f12cd9ae4,-1,5.0,0.0,Active
c9126b2b7866eef2f68671a8e023566a,-1,8.0,7.0,Active
c9130de495da0e251da9898958aa34ac,-1,12.0,10.0,Active
c91332ba5996d97b349b5da133fd6ede,-1,12.0,11.0,Active
c916b746e181713342f1ff3041bf9eae,-2,12.0,0.0,Active
c918781734c808e98629a77a68f403fe,-4,12.0,0.0,Completed
c918f40334da73e5b43d3ad1d4a78c52,-1,18.0,0.0,Completed
c919d765a901abd18bc91f16b5946046,-1,12.0,5.0,Active
c91e3c0ba06eae8948662362d6700c60,-9,6.0,0.0,Completed
c920eafef462f471b87663c1a9573a70,-1,36.0,31.0,Active
c9226fb5e7b93e0e7d9bfe9c64ea2a71,-1,48.0,48.0,Active
c922c646f63bb392e23b521e86283f2b,-1,12.0,6.0,Active
c9231807fda9fef1000769dc3b2df86a,-2,60.0,48.0,Active
c926129619418c6b90b30b3c1c257a15,-1,60.0,59.0,Active
c927f954498df4af24ea6a8c07066df0,-1,18.0,8.0,Active
c928447789b7d03f072ebd8693042598,-6,48.0,35.0,Active
c928fa82a1ceca1a24d6ad8f5e83e719,-2,6.0,3.0,Active
c92960867556ab600dd664651920f338,-3,24.0,14.0,Active
c929ce5043a392f8b9ef274bd7ad7be3,-1,36.0,14.0,Active
c92cac5b3445e5f7e1db3c8512f5eb44,-1,12.0,9.0,Active
c92cef9af42c9f14dbf151a10f0916d2,-2,8.0,0.0,Completed
c92f76025cdbd3d4881ebb907f54a799,-1,12.0,6.0,Active
c92fbd8548a458680b5ef2d7ada401d6,-4,6.0,5.0,Active
c931887f9a0ca05dd9c4a893c8c14c3e,-1,24.0,21.0,Active
c932e2feb89943aa413c71aa92d9475a,-1,12.0,10.0,Active
c9331a8a07e47a439dcad66a571a9602,-2,48.0,46.0,Active
c933e9888219037b9183faaadde08e5f,-2,24.0,16.0,Active
c93862bb48de68a74d6c54ca95fad122,-2,30.0,7.0,Active
c93992868dda3e69a2d006cf8f14b21b,-1,18.0,12.0,Active
c93a9b5c3f8ac494803b1f0a1b942a5f,-1,48.0,39.0,Active
c93e293d78d4db78c965b4a3da2b0674,-1,12.0,6.0,Active
c93fa417608470b454b8b58eb80fe6e6,-9,3.0,0.0,Completed
c94135c0cba5ecd55ed187b287e320da,-1,60.0,39.0,Active
c9414ddd335c0868f485f92aa7323ee7,-8,11.0,0.0,Active
c941881ec98ee06d038ea51bea52fbcd,-1,48.0,45.0,Active
c943cc6667f3742979e67e8f4f95fbbe,-2,18.0,6.0,Active
c9462f2cebf64a073c21157bf5ef0e5a,-1,36.0,32.0,Active
c946c898d85849f062200b741520c6ea,-3,36.0,17.0,Active
c94935349804fd7516d1c49fd7477ba2,-2,36.0,36.0,Active
c949b6ed59b2c73b3bed9fddc0b8d6d0,-1,42.0,27.0,Active
c94a301c4e31da2ed37e05f4d255b116,-2,6.0,0.0,Active
c94a51d131c3cef361139805bc06abe8,-4,24.0,3.0,Active
c94a6365efdd84145f47a97a780ace85,-3,24.0,13.0,Active
c94b1c5663c54ff11542b64a68bb18ee,-1,12.0,11.0,Active
c94bca5d1bbf2af57ba3888438f0c603,-8,12.0,1.0,Active
c94c55e4d30ed5fb8104698f1959c587,-1,6.0,2.0,Active
c94d2bbee026f3c13b49fbe3bbeb1d97,-2,12.0,8.0,Active
c94e7786b0ed3ba3ad8890554043ba36,-1,6.0,2.0,Active
c94e9596d74199afac63a9c6316c360f,-1,18.0,10.0,Active
c94f33adfd90992959b6abc44d3d794c,-5,12.0,8.0,Active
c94f9f00f53379b0c62b24d00010b38b,-7,6.0,1.0,Active
c94faadc18588c1838c178b55b4dfe4d,-4,12.0,4.0,Active
c94fb7d8f96b067314433c81aa26d434,-6,6.0,0.0,Completed
c957dbcf7513314fdec032347ec4db5b,-1,18.0,11.0,Active
c95865aed8911e92602339959fbe2eaa,-1,18.0,12.0,Active
c95900af675763e8b515650b81c2b028,-1,36.0,22.0,Active
c95a116e31a1cca70359675d0ae75144,-2,48.0,41.0,Active
c95a95e4917f84a52cb5b62e57782087,-2,24.0,8.0,Active
c95c54b304874bd3cef1d752f1a0a9e1,-1,12.0,7.0,Active
c95d3ffc3b1584cf6c5ec9cc2560a611,-2,24.0,10.0,Active
c95e1a596e3955bd2b5ea97b12188186,-1,12.0,2.0,Active
c95ea22e1f1c978196206a7d57b9ae5a,-1,48.0,22.0,Active
c962a78eb15dc22ccc30b22be7b0aa45,-4,1.0,0.0,Completed
c962d871672c1095ea2bd5a338e0e4df,-2,31.0,6.0,Active
c963e3b574b3daa530d7b0cf7d26b9f7,-2,36.0,12.0,Active
c96565c379dd3bcbfda2f080a170ac42,-2,10.0,5.0,Active
c9660641bd6a66497b496fe5373967a6,-2,60.0,57.0,Active
c96651152e5111db3a745500a9b1c2d9,-1,12.0,7.0,Active
c9674a23e4bcd01b01e9aa987198d060,-3,10.0,3.0,Active
c9675b2b22e81ee7d2fc1b8f3757b74e,-2,24.0,20.0,Active
c967c99e180c03375a6d5a5dc809a280,-1,24.0,23.0,Active
c968a1ae2ed17c2da1a51aa5b3dbbd31,-2,24.0,21.0,Active
c9699b402b4d3e5dfb243b4d159ee539,-6,6.0,4.0,Active
c96a09df1172b0f8d2a342a63f6c098a,-1,36.0,22.0,Active
c96a156e5b353e2cb8d3f7670ceb234c,-1,36.0,24.0,Active
c96b140e067e664bf9fd21cc3bee75c4,-2,24.0,20.0,Active
c96d779440191b95a078fd642a8b2abb,-2,18.0,7.0,Active
c96e5944bd1d8a68cd75ee09e045cb5e,-1,49.0,28.0,Active
c96edf42d480aaddd620d8424d1a50ae,-1,12.0,5.0,Active
c96ef7c2b1395b6805b1e2299d4d0bf2,-1,48.0,29.0,Active
c96f4e0c3e32f50f4b8bc56f2785aacd,-1,18.0,9.0,Active
c97005c9eb7223b39631812551da4ba1,-3,9.0,0.0,Completed
c971e4fb80e5622de361c086208f684d,-1,12.0,10.0,Active
c97223bc53a281ac2baafc64908e824b,-2,12.0,10.0,Active
c97284d6d8a19395885e2c32e84bae4a,-1,23.0,1.0,Active
c97306f27f81a9a266b6fc2016cec8e1,-2,6.0,0.0,Completed
c9733638357000deae73ea004f9489eb,-1,24.0,17.0,Active
c973cb5acb4db98a260b641ee73983db,-2,24.0,6.0,Active
c97450f13983e4fe6ec3f48b26094ca7,-1,12.0,4.0,Active
c975641b3737098d4fc317ea0fbf992c,-2,11.0,0.0,Completed
c9776883d9660a3b6488fc60e63f6ae4,-3,4.0,0.0,Completed
c978768ab6195f5cd27c038c34c3d5b9,-5,6.0,3.0,Active
c97aaa64d9e1ee47a675727aa1abc96d,-1,12.0,9.0,Active
c97ba16e1a19accabfb7160f8b763d85,-2,24.0,6.0,Active
c97cbca5c19bb8f653c7c070ae970bee,-1,24.0,14.0,Active
c97df1213a8403bbe70828e753ae9cbc,-6,18.0,2.0,Active
c97fa116f9e13a8f167f07bc958e24e3,-7,12.0,3.0,Active
c97fb6a4e65804e6e9b27573139768ea,-2,24.0,11.0,Active
c980d42199643bdb46ca7eabb95102e5,-2,48.0,40.0,Active
c981bb11c4701678b0a83e56e7e26381,-7,18.0,0.0,Completed
c98391d17284329180be2b2b2da3455f,-2,10.0,10.0,Active
c983dfa5d04c9725fad667fbaeb34931,-2,6.0,5.0,Active
c984624ae6edea015b70aa8ed48ff6b6,-1,36.0,27.0,Active
c9846398eede5de29163d389fae5f0f5,-1,6.0,6.0,Active
c9850f0c2c32cc42cc994cf9dc6572a9,-1,48.0,41.0,Active
c9870a6295800e872c6715b125a63eb2,-3,6.0,6.0,Active
c987e7a0ba02cb2c62e16fb80b4610d2,-1,48.0,11.0,Active
c988b8c9219c1ce25f677341cd573084,-4,10.0,0.0,Completed
c98b69f54f846e203923c9c80e2bc56e,-2,36.0,26.0,Active
c98be612a8a609ce2a26dcb08d9200a3,-1,36.0,12.0,Active
c98c3ab7de4b830110bd47dbc105754c,-1,12.0,10.0,Active
c98c9a007214971f974b8358d5c7136f,-1,24.0,22.0,Active
c98e12dbcc697d5dadc0c111c78ca762,-2,24.0,7.0,Active
c98ec2fc882f392040e3f82c6446c062,-1,24.0,20.0,Active
c98f3746d2992f4d675fda387128eb2b,-9,8.0,0.0,Completed
c98f7e76024ba939d1a551d30ccf0dcc,-1,60.0,51.0,Active
c990f6e8baebabd7bc7e77e356b48842,-1,24.0,4.0,Active
c99151bbee23df2b0903173a7add9cef,-1,24.0,19.0,Active
c9924bc4460fe4c54c10b90d2ea80152,-1,36.0,31.0,Active
c994685b19e93cf69ffd2b62b23a7df2,-1,18.0,15.0,Active
c995ac41a157909a070040c1e3b07da8,-2,10.0,6.0,Active
c997f76c10fb5aeaae60e1baf58a8ead,-4,6.0,3.0,Active
c9993987a5d02e93947a5f9b29b82e04,-7,12.0,1.0,Active
c9994824557600825bd3a5cced4f6fbf,-9,15.0,0.0,Completed
c99a8a5a5f5392b4dd3d6eb0022a714b,-1,10.0,0.0,Completed
c99a982998cb065fdc196a1a7ef0b500,-2,16.0,16.0,Active
c99af80f7f0be36c8c930918e3899ab5,-1,60.0,51.0,Active
c99bcfba80249116f91432db4722b49d,-2,24.0,16.0,Active
c99d9b80a641f3b3db2116ec55467ae1,-1,24.0,20.0,Active
c99f6e1696c94541165d6f85c683ba55,-1,18.0,14.0,Active
c99fea922a9ce5a0ec4f5b0d2623af12,-3,12.0,7.0,Active
c9a0ae771033a04647712ac90045f503,-2,36.0,20.0,Active
c9a126c6931d9fd5aa23a6d619d825e8,-2,24.0,5.0,Active
c9a1812df586d1d151716b30823d8544,-8,12.0,3.0,Active
c9a32f9752fa3921f7568e961d24ce7e,-2,18.0,8.0,Active
c9a4c91e82618d806297e3fb88bac653,-1,6.0,3.0,Active
c9a56ffcea8aaad1b085bc1e7cc783e8,-1,18.0,9.0,Active
c9a5de340e30049bea9d0ce062e00901,-6,42.0,34.0,Active
c9a6054edf3444816f7da7a250a89fb6,-1,24.0,12.0,Active
c9a6c6abdc192d600348f56c167173ab,-1,60.0,57.0,Active
c9a80e9d822cfe62e42d8dc34ab0415b,-6,12.0,3.0,Active
c9a844908520e7af5e645ff58119a1e1,-3,18.0,2.0,Active
c9a9f4a6705ad5f8d897d03f2112a74e,-2,30.0,18.0,Active
c9aa2f73002e81f5e059ed1184113a44,-2,6.0,6.0,Active
c9ad3c5fdb01649e544440314bc79e22,-5,12.0,0.0,Completed
c9afbbba3267b6ac7218283ecdda546c,-4,60.0,60.0,Active
c9b0c97da585e035795a3a2d6fc7ae9f,-2,36.0,25.0,Active
c9b1008722d195d1bad083f7adf62f60,-3,18.0,12.0,Active
c9b4ed81664cbbbbc1c028e9c8cfe09c,-1,12.0,11.0,Active
c9b5e3ee92b7c3492dc2506dfe8f19b2,-2,6.0,4.0,Active
c9b7161223b434e20e8c770f1a178e9b,-2,42.0,19.0,Active
c9b73d507e2841ea354834f41ab17af3,-2,12.0,10.0,Active
c9b88f5c7955da685b0661594fdf9541,-8,9.0,0.0,Completed
c9bb64b8253a6f89b019dba6df5b2cad,-1,12.0,8.0,Active
c9bbe17f86fef4588baf3690afbe5b83,-2,24.0,9.0,Active
c9bc14f284ec2dc98d779b117e75e06e,-2,36.0,12.0,Active
c9bc57053707c6a763689989c94eb1ff,-1,36.0,7.0,Active
c9bc6294ebdb4f61e7e5445578df3350,-1,48.0,42.0,Active
c9bc944af9d05f98f3cf7aaf98dbcce5,-7,6.0,0.0,Completed
c9bcae6e7b68285779bb8d934746a147,-1,0.0,0.0,Signed
c9c03db2d6642ce5a831054dec5b70ba,-2,36.0,35.0,Active
c9c27290039d8b84cff1b5d29aa29901,-5,3.0,0.0,Completed
c9c29009ea62c3caac0285d9de787e7a,-2,60.0,58.0,Active
c9c2d72fb406ef575d4f712f731a8a30,-1,24.0,14.0,Active
c9c2e41d95d8e7340e88cb54eae9e612,-2,18.0,3.0,Active
c9c46faa79d5c0ee093073e2d8ad78fb,-3,12.0,5.0,Active
c9c4fc1ebfedfaaee8262319fa20bac0,-1,12.0,11.0,Active
c9c52ae7628ed769243011ab635783a3,-9,1.0,0.0,Completed
c9c5e1150f3ded510cb3b9c5d286032c,-1,6.0,4.0,Active
c9c9959ef80d6a57718cc5b865ae08cb,-3,12.0,7.0,Active
c9ccff3bbd39da5b40950feb03f6d43a,-2,12.0,8.0,Active
c9cd8ba9229448a48630a4d5c1a6bc55,-2,18.0,17.0,Active
c9ce79454ec1b9e734cbffb84382720f,-2,6.0,6.0,Active
c9d055e2d3ff5fca65676f8c5a63ba01,-2,12.0,9.0,Active
c9d0610921db091f8196eddbc4161adb,-2,6.0,6.0,Active
c9d2f1200bf95f074f8f5cbe9cdcd5d9,-1,6.0,6.0,Active
c9d5b8959ce193d5005d44ff39d42e55,-2,24.0,2.0,Active
c9d5f0d9f467c4d5388f3fdce0ec96dc,-1,24.0,4.0,Active
c9d6829cd8faebd440a951f6ba052212,-1,24.0,20.0,Active
c9d87ef00591631536b48bc9552a97e1,-2,12.0,10.0,Active
c9d983b0ed843e3599b031fc15c3f1cc,-9,4.0,0.0,Completed
c9da4a3a3c5e1d09791a46d0bf0950aa,-2,17.0,0.0,Completed
c9da80e560495f9d24d833a24db04105,-1,36.0,12.0,Active
c9dcd906db2ebf1a5dd1ff07e57fd249,-3,10.0,5.0,Active
c9dd3e424018e2f8aea2f6d7cf019533,-1,48.0,37.0,Active
c9dd7e4975700c7d4390fc5ece9a7da9,-2,60.0,57.0,Active
c9e395406df956a78934d0300e55f6b3,-2,16.0,10.0,Active
c9e567581413a3698ae8e9a2f8989a50,-2,60.0,48.0,Active
c9e577fca157547ad810af9ad2ac6e2f,-1,36.0,22.0,Active
c9e8a52e360f92fc0484a71b20c56f27,-9,9.0,0.0,Completed
c9e8c2fa5cc6babf4e6c8a2e83361fe1,-7,12.0,5.0,Active
c9e8e511cdc6bbcad29e3fc6c66cff84,-2,12.0,9.0,Active
c9e92ff9c1816ea36853f28c93673bf1,-4,12.0,2.0,Active
c9e9add8aa8a07eba67df1badb44e859,-1,1.0,0.0,Completed
c9eae866dc73d41ad34ecddcb9097a6c,-1,48.0,27.0,Active
c9ec3df0785646b750a5863ac8e80c1c,-1,12.0,5.0,Active
c9ee3b6a8d242bae72bbe3eb959ed43a,-1,60.0,55.0,Active
c9eed3ec66f60061c2816031eeb32f78,-2,10.0,2.0,Active
c9ef4ac115fd4786a4fe8b97991ebc9d,-1,1.0,0.0,Completed
c9efec42c25758db978f9c960469fedf,-5,6.0,3.0,Active
c9effe996acb40b904cebf6bea479d45,-3,12.0,5.0,Active
c9f10ffa24531c96d85e0445499fd1e4,-6,6.0,4.0,Active
c9f19464ae9e2de8d0cac070dfbf1136,-1,6.0,0.0,Active
c9f1cf686cb6078eb4b0c983d1682590,-5,10.0,2.0,Active
c9f290c8c9de1b6a5333b65bfb806f5d,-3,12.0,8.0,Active
c9f33d5e1c35f83101ef3fd28800f7b7,-2,10.0,6.0,Active
c9f3ab899a6cbab7d954ee359664498d,-2,60.0,60.0,Active
c9f3b5ed81ff1fc7c0cb87c9cdb19e66,-2,36.0,24.0,Active
c9f40d45f7e88e92a7d52f7d1c2e0040,-1,48.0,42.0,Active
c9f590f5e729544e3a6bd2e819de721d,-2,48.0,40.0,Active
c9f6cd2ff448950cc3cea3cc4dbd6e8f,-2,10.0,7.0,Active
c9f859d0d09c29ff78f0aa8a05b95892,-1,30.0,9.0,Active
c9f8e8c25cea6560248ca592fd8d2a3b,-2,18.0,3.0,Active
c9f9193151f72cfee738a56b7d668c19,-1,12.0,8.0,Active
c9fc5759180f8389075da84b38430d3c,-5,24.0,0.0,Completed
c9fdf70c740b041aa83bd90b39c98ad2,-7,21.0,0.0,Completed
ca00268913ce254efef8ff2f82c00612,-7,12.0,4.0,Active
ca02c64782a9af4c5e0d12644864ddcb,-9,12.0,0.0,Completed
ca05b108df9107b3755eae7c74f483c3,-1,12.0,10.0,Active
ca06b6444bbee0166ab2850a0400b8ba,-1,12.0,11.0,Active
ca08140c00c699b4343c43cf19053b63,-1,24.0,14.0,Active
ca081aeb3cdd5fb2320d221b5aac8562,-2,35.0,11.0,Active
ca08641b51c01f6f3db02c46b3a54433,-7,6.0,2.0,Active
ca0aa580c6a0d73def3646e50cb6cf4f,-1,24.0,8.0,Active
ca0ab0aaaa425c6d36489f99302454d9,-2,2.0,0.0,Completed
ca0b110f19cf6baca966d5361698ad06,-1,48.0,33.0,Active
ca0b5f6a32ee76f673c3f5f5e8917960,-2,6.0,3.0,Active
ca0b9b434088913010e03a7ffa8ba30f,-8,10.0,1.0,Active
ca0c89723dc5dff84d58b7c4ca72ae23,-1,10.0,7.0,Active
ca0cc0126fcc0d34f160469d927c04d2,-1,48.0,47.0,Active
ca0cc3e8e5aa19beea993127b98c9d56,-2,36.0,18.0,Active
ca0cce835919392a12e15ed465d01116,-1,60.0,43.0,Active
ca0e53823ac2aa645fe87e291af9db6f,-8,6.0,3.0,Active
ca106e4499741724ac8284891e77bb8b,-1,12.0,5.0,Active
ca1208debef03fee1f2104e59d74f15e,-1,42.0,17.0,Active
ca129dc7000fc9f7995be8e62120f3bc,-2,12.0,7.0,Active
ca147811cf89b7009b3bd00052757bf8,-9,10.0,0.0,Completed
ca15815ee9c9d42ec5939599788a8d14,-1,24.0,18.0,Active
ca158a7aa90729fef1b68bd3737300db,-1,24.0,20.0,Active
ca15f0a357a213e7b6378cbe2e72677e,-4,10.0,0.0,Completed
ca161171d5b8797973b725f2a23741c2,-1,48.0,33.0,Active
ca1614f967dea384e26cb85552a1726e,-2,24.0,20.0,Active
ca1976736f6effd12a04a91c3e17957b,-2,24.0,18.0,Active
ca1a47c53b3a224a2181e00db71c402b,-1,12.0,4.0,Active
ca1ade3f0a1ba81349826e4b282cb5e6,-5,12.0,3.0,Active
ca1b7c892c8d1f2ee9e80e565694f357,-2,24.0,22.0,Active
ca1c611b9b56977d060dddbb0cbec01d,-6,6.0,3.0,Active
ca1c871b7129a7693a1171c7452a05cf,-3,10.0,4.0,Active
ca1d792a34e4d7dd37b4d0ec2f480196,-2,3.0,0.0,Completed
ca1db3dee0534a2cf9c01246d38d12a9,-2,24.0,10.0,Active
ca1dbd11d6f61fbcafffb4f53529a9e4,-6,17.0,0.0,Completed
ca1e0ff50544bd8f60a637b339922dcb,-1,12.0,6.0,Active
ca212ce1cccaba0c51cc221e46a67c97,-1,10.0,7.0,Active
ca21813082469c871a64598642589cbe,-4,18.0,2.0,Active
ca225203bd27b7462d1e54656666199d,-1,6.0,2.0,Active
ca23aa69c78a7787bf884d42deb33959,-4,12.0,0.0,Completed
ca245d919bc0a5b97052651ef95cabec,-1,24.0,21.0,Active
ca24e3a500b0b5c270757b0ec3f36327,-1,6.0,5.0,Active
ca25bf38dedf5e96e2a589dfe9218812,-1,6.0,3.0,Active
